#	N Mean
130	1.0599062503594459e-01
131	-1.1751891398686864e-01
132	-3.0321538415887184e-01
133	7.5346550194242301e-01
134	-2.6676179294789293e-01
135	-5.4283062440475005e-01
136	1.1964455476014155e+00
137	-6.2357528583313115e-01
138	1.3804111645465769e+00
139	-5.0769419898637302e-01
140	1.2352141673840649e+00
141	-7.7641059820373104e-01
142	1.8503120950657461e+00
143	-8.4241221279018208e-01
144	5.6469013940761315e-01
145	-4.7136803086445100e-01
146	-2.7981288278466687e-01
147	1.3933941556110021e+00
148	1.1979632350606670e+00
149	9.6969095895518143e-01
150	1.9022154155663289e+00
151	9.1837503664119868e-01
152	1.2792045256491775e+00
153	-7.1955856854075506e-01
154	-5.9529276499305506e-01
155	5.6063020953937892e-01
156	-7.6530357485884037e-01
157	-7.9028080673435741e-01
158	-3.8603474124615755e-01
159	3.8426142017555520e-01
160	1.4590318405344300e+00
161	7.1995588518677112e-01
162	1.2667425061886863e+00
163	-8.4418354362444192e-01
164	-5.2657861426779018e-01
165	1.9999807132407930e+00
166	-3.8701416802919208e-01
167	1.6698669333336253e+00
168	-6.2359457259233775e-01
169	1.9933969979143686e+00
170	-8.3782726704973132e-01
171	1.6116195947917267e+00
172	-7.8301360168634615e-01
173	-9.8751517338096872e-01
174	1.7692073820015448e+00
175	7.8167653772126711e-01
176	-4.5888320284843598e-01
177	-5.1060550218010592e-01
178	1.7507069193528535e-01
179	1.7390800322122315e+00
180	1.4590854581720598e+00
181	7.7286106104629937e-02
182	6.5745506745644633e-01
183	7.3828998242425303e-01
184	3.5772753756387488e-01
185	1.0621623038603749e+00
186	-7.0107980943335191e-01
187	5.9242396410201881e-01
188	1.2718814971260173e+00
189	-8.7114550679509906e-02
190	1.9766853842775736e+00
191	7.3091333766044730e-01
192	1.6328413345072614e+00
193	1.2434278890692760e+00
194	8.8672979403600527e-01
195	-8.9373727976052897e-01
196	1.2434086009130856e+00
197	1.4997156260068136e+00
198	1.7761296535730970e+00
199	1.6198140283207469e+00
200	1.4931126225241984e+00
201	1.9383023879203489e+00
202	1.2314336217154906e+00
203	1.7100990208378519e+00
204	1.9507872145393805e+00
205	1.0006410037170355e+00
206	4.9177555716213561e-01
207	-5.0809598970603931e-01
208	1.4900355015369300e+00
209	1.6668462504944044e+00
210	-7.6901595749380813e-01
211	9.4912095831200549e-01
212	-2.5586764479794888e-01
213	8.8843910996263808e-01
214	-3.1258906066072600e-01
215	1.1018598941629101e+00
216	-4.9398587573970865e-02
217	-1.3668870094078134e-02
218	-3.0571614313205542e-01
219	-7.7751709044795358e-01
220	8.9921658062339604e-01
221	-3.2903076025146571e-01
222	9.5339624721249372e-01
223	5.3205791373367317e-01
224	1.9143971288178108e+00
225	-1.5987396014848421e-01
226	6.3832063397314442e-01
227	1.1578057283339116e+00
228	-6.6015833553865466e-01
229	4.1445028754624103e-01
230	7.7761975665465943e-01
231	1.8329542883825272e+00
232	3.5275267406960609e-01
233	9.0533769731657721e-03
234	1.5430533078233957e+00
235	3.0353988721200276e-01
236	-9.9030562070678263e-01
237	3.4828864985531727e-02
238	7.9544389890294731e-01
239	1.4997298822271312e+00
240	-2.9832488591704731e-01
241	1.0264279414091391e+00
242	4.4885083914215240e-01
243	4.4580746928500403e-01
244	-8.5132950025206711e-02
245	1.1362617798784100e+00
246	-4.5233263794907019e-01
247	8.6546846379780629e-01
248	-8.7740709161265151e-01
249	2.4195121891887461e-01
250	1.0879513733498527e+00
251	1.0218094890107445e+00
252	9.1292045866740912e-01
253	4.1347619165362781e-02
254	-4.4613259725558230e-01
255	8.2731758608823514e-01
256	8.8147365901687813e-01
257	1.1921880367175621e+00
258	-1.4876685577853044e-02
259	1.2213153234782235e+00
260	-3.9336167713318093e-01
261	1.7627430710768066e+00
262	1.0542696104637672e+00
263	9.5939099693642493e-01
264	-2.2820355334701170e-01
265	5.9732291828716289e-01
266	-7.3706911585157231e-01
267	-2.1850917265681025e-01
268	1.6321517832726951e+00
269	1.0583747830513750e+00
270	-7.1877929182666334e-01
271	-6.6617310404133656e-01
272	8.4802723063529761e-02
273	7.3007154731548907e-01
274	7.7963436524366703e-01
275	9.9966977303832305e-01
276	-1.3366667420308409e-01
277	1.3273017286915807e+00
278	-1.3486176456085497e-01
279	-1.1073764418751963e-02
280	-4.3074705378652878e-01
281	1.9530896087889982e+00
282	-9.8926427680499129e-01
283	1.4821734062778642e+00
284	-5.5627734426235698e-03
285	-4.3539687406057337e-01
286	3.0949099096911548e-01
287	1.8759108855742550e+00
288	1.7567911640539720e+00
289	1.2946143053912627e+00
290	1.0972262090524780e+00
291	-6.3657051447619262e-01
292	1.0573573750710850e+00
293	1.5149581811926138e-01
294	1.3228204838572166e+00
295	1.8291538231210569e+00
296	1.7488187364064247e+00
297	1.5857513680056439e+00
298	-3.8935535093273765e-01
299	1.3809705182821350e+00
300	6.4412614966003501e-01
301	-1.0813464275940077e-01
302	1.7147974142407989e+00
303	1.7289288727235652e+00
304	1.6219369045560881e+00
305	4.9443177948446548e-01
306	7.2859864436490396e-01
307	-5.1172976964699579e-01
308	-1.7826649322093790e-01
309	1.5937368812010333e+00
310	4.7719646593425225e-01
311	3.9098645299253354e-01
312	1.5468264885930472e+00
313	4.8793218912926140e-01
314	-1.2684014212658634e-01
315	-4.5873628484957685e-01
316	1.0525353164656717e+00
317	1.1826508502395128e+00
318	-5.8282540067230615e-01
319	8.0932647912266020e-01
320	4.7726515423379112e-01
321	1.5144008083801723e+00
322	1.1727559646464680e+00
323	-4.6537747069512370e-01
324	-3.3410337350056674e-01
325	4.9557644710670079e-01
326	-6.3622364897105088e-01
327	-5.8528463849112611e-01
328	8.1327813715361019e-02
329	-2.5578999903788091e-02
330	1.7956858811879930e+00
331	1.7254539633753958e+00
332	8.6628635733681092e-01
333	1.5104832940318076e+00
334	1.4543828347019772e+00
335	4.8822326049591558e-01
336	4.9150721192896540e-03
337	1.8298147906688111e-01
338	9.7649349084892023e-01
339	8.2664857889835197e-01
340	-2.2328164112906990e-01
341	-5.4631004461381116e-01
342	-7.8236496810911449e-01
343	-6.7645515393300681e-01
344	9.4162214591243432e-01
345	9.0794889764299169e-02
346	-1.3519143878258366e-01
347	-5.8425390188778792e-03
348	-7.2655426139317170e-01
349	2.8198316194209383e-01
350	1.8034839401037828e+00
351	7.5071089423760329e-01
352	-2.0361603107471749e-01
353	9.7623990335326649e-01
354	1.2853334235424798e+00
355	4.6228059542471556e-01
356	-5.2818364954003316e-01
357	1.6491097745714289e+00
358	8.7699595833057353e-01
359	5.5314416417532808e-01
360	-3.7646922672934346e-01
361	6.7268183812158266e-01
362	2.7859812755072433e-01
363	1.4898171306074675e+00
364	1.8316513075640639e-01
365	-2.6701903914428260e-01
366	-2.1959610293600385e-02
367	1.1880802042726799e+00
368	9.1596243992259829e-01
369	1.9545338819523037e+00
370	1.4728781774048239e-02
371	1.6926807987935284e+00
372	-5.9177616405849176e-01
373	2.3236381366493375e-01
374	-9.8377435513947831e-01
375	1.3498459818539428e+00
376	1.3231587048262168e+00
377	-1.1896579392206208e-01
378	-6.5599655856191963e-01
379	1.5966044434330446e+00
380	1.1630173680200322e+00
381	-8.5251261985512095e-01
382	3.4731533627366451e-01
383	1.9594013383422988e+00
384	1.1237272848951294e+00
385	-3.6735124158083998e-01
386	4.2168193237003049e-01
387	1.5955436353550958e+00
388	-7.1824146840639491e-01
389	-7.0132211069638006e-01
390	1.4868779813344024e-01
391	-9.4710695135738154e-02
392	9.7135972742520282e-01
393	1.4272859256841643e+00
394	-6.0489356592525434e-01
395	-8.4547514181839079e-01
396	-8.3973311346011847e-01
397	3.7314682517812869e-01
398	1.3426050624542896e+00
399	1.0762293264624798e+00
400	3.2768070573344854e-01
401	-6.4266615716864628e-01
402	7.6891012525600866e-01
403	7.3590454167495700e-01
404	5.8969765789327067e-01
405	7.8513577011653046e-01
406	8.5750523528899558e-02
407	-8.7143638677496194e-02
408	1.6661699761944684e+00
409	4.2975396496697993e-01
410	-4.9053919664143542e-01
411	8.2918734421450058e-01
412	5.7724134650884240e-01
413	8.5677614102921273e-01
414	7.8858868115981506e-01
415	-2.9903136999301205e-01
416	1.4894248994483728e+00
417	-7.8972938786713853e-01
418	-7.0348773603489989e-01
419	1.7711834324389621e+00
420	-4.9105149716653473e-01
421	4.4520006209854035e-01
422	-3.2352726409376009e-01
423	1.4803082302586681e+00
424	-1.2751401221729530e-01
425	7.1579171377969431e-02
426	1.6348330884402773e+00
427	3.2752874322586223e-02
428	1.4447259965560990e+00
429	9.7743814949758256e-01
430	-8.9101780061191782e-01
431	-2.2759329910743675e-01
432	1.3347719937259201e+00
433	8.7789232464409084e-01
434	1.5083112425675198e+00
435	-7.5530349777792827e-02
436	-3.3697190663636278e-01
437	-4.0593823530056428e-01
438	8.3732601154471098e-01
439	-6.7080193044189462e-01
440	1.0238157310633991e+00
441	1.3467868149032753e+00
442	1.1583854137726064e+00
443	-3.9894292382474195e-01
444	2.0356295453550421e-01
445	-5.3025906464562622e-02
446	3.0202570618224600e-01
447	-3.0701214601612303e-01
448	1.5724470566829907e-01
449	5.9853797014734589e-01
450	-5.3582871497414475e-01
451	6.6619320850176411e-01
452	-9.5626196915109740e-01
453	1.4064402093209516e-01
454	1.4650143876043220e-01
455	-8.3775981368392705e-02
456	1.2122231923100646e+00
457	-2.1866547419627436e-01
458	9.4897689295419330e-01
459	6.5694918746917930e-01
460	1.7587726766982921e+00
461	1.0579590937392593e+00
462	1.4293558883617425e+00
463	1.0935446690272284e+00
464	-6.4148583013633687e-02
465	9.3766713092926279e-01
466	-9.8198568214754833e-01
467	5.9887951174698761e-01
468	1.5317288956286985e+00
469	8.5534032939716287e-01
470	9.2807758130509299e-01
471	5.5554462529511417e-01
472	2.0212714290345435e-01
473	8.6462993680715305e-02
474	1.1566017014703722e+00
475	1.4056900988359429e+00
476	1.0334370872161522e+00
477	-5.4137259374436586e-01
478	-9.0132204857716425e-01
479	-8.0931820851253256e-01
480	1.0571653764029803e+00
481	-4.3715076355130922e-01
482	8.5687500138621520e-01
483	1.1009034086488669e+00
484	7.0349325738078594e-01
485	-9.9662356125033624e-01
486	-9.8287257411650963e-01
487	-8.4283550309149469e-02
488	-2.1528903544661060e-01
489	9.6610432023466775e-01
490	1.5726656371600303e+00
491	-4.5651636014530261e-01
492	2.4063412576943222e-02
493	1.0020215255217728e+00
494	1.6370283088819253e+00
495	9.5991482956330998e-01
496	-6.0311344945948253e-02
497	1.6550426267343776e+00
498	-4.4120566008668671e-01
499	-5.2858245071423360e-01
500	5.1038295473455575e-01
501	1.4868719212184067e+00
502	1.0269621759778644e+00
503	1.7125100990349940e+00
504	-4.2666508649786250e-01
505	1.8356387605125257e-01
506	1.1182001964739525e+00
507	1.6067720007182902e+00
508	6.4219128370387057e-01
509	1.2168781478967881e+00
510	1.7974537936027413e+00
511	-3.0064334129013282e-01
512	1.7797273843454788e+00
513	6.5432879359197260e-01
514	1.8002600673587343e+00
515	4.8322064032928136e-01
516	6.5770523234163658e-01
517	1.8173874946392079e+00
518	1.3989370900201314e+00
519	1.4424161968950253e+00
520	7.8349181347689179e-01
521	9.7160272718016172e-01
522	1.9858998381467075e+00
523	1.8075552260538359e+00
524	-2.6375748695049106e-02
525	1.6229281456316489e+00
526	7.6747005422016112e-01
527	9.1331290635900242e-01
528	1.2779707723660261e+00
529	1.3262643955304583e+00
530	1.3847304556447693e+00
531	-2.1164627429640226e-01
532	8.1313631535188113e-01
533	4.1169263022564984e-01
534	-4.9913617665839194e-01
535	1.3864712302510025e+00
536	1.5952565076738860e+00
537	1.6190640198155601e+00
538	9.9324322957230882e-01
539	2.3744778998077298e-01
540	8.3594216631536478e-01
541	7.9069702177806622e-01
542	9.3680444869064017e-01
543	6.1566954926385975e-01
544	-5.5497418602694504e-01
545	7.3706451604937406e-01
546	-9.0110981040685889e-01
547	1.1027310463146915e+00
548	5.5445200929159855e-01
549	1.4978272796132730e+00
550	5.4514724320971730e-01
551	-6.6205617862849309e-01
552	4.6943000539645086e-01
553	5.3104707995944045e-01
554	-8.5450095397164150e-01
555	1.4430542567014011e+00
556	1.5397522419410525e-01
557	9.1296910024852007e-01
558	3.5636716166342008e-01
559	-5.6805400483685276e-01
560	2.3923349438199470e-01
561	-2.5890238269181109e-01
562	2.2029972226372885e-01
563	-9.4763019026612394e-01
564	1.1527902475338383e+00
565	7.2116354560533713e-01
566	1.4388410399848790e+00
567	7.4804675381074048e-01
568	3.4022756542089727e-01
569	4.3208426816020351e-01
570	1.9854945437915132e+00
571	-8.2383026966072170e-01
572	-7.7721871006173016e-01
573	9.2229899248215341e-01
574	7.9183928100012224e-01
575	-3.3219289608867508e-01
576	-3.4063649286545639e-01
577	8.9072947059326291e-01
578	1.7705381516230001e+00
579	1.2138155164261422e+00
580	3.8855674880955204e-01
581	3.1568539343573399e-01
582	1.5517593377976491e+00
583	1.8579867556029872e+00
584	1.8467324733951744e+00
585	1.6972583838260071e+00
586	1.3010410109074044e+00
587	7.0769619229604785e-04
588	6.1022748267754334e-01
589	-3.4259182742917549e-01
590	4.3265369275242715e-01
591	1.8494609784565221e+00
592	3.9850578987901386e-01
593	1.6529534150161567e+00
594	1.9018307881903973e+00
595	-4.4870396398413170e-01
596	3.7411695922450949e-01
597	1.3406718267782924e+00
598	1.2993427912235926e+00
599	1.7143445246454068e+00
600	-2.2724390645848747e-01
601	1.2848373336181220e+00
602	1.8905142563816693e+00
603	-4.4626165202179546e-03
604	2.0713632470329113e-01
605	6.8235353598480764e-01
606	6.6334448878809082e-01
607	8.6649983183783474e-01
608	-4.2691699481891332e-01
609	4.3388263901410751e-01
610	8.0315346866992821e-02
611	9.6163975399063872e-01
612	1.7495680324498419e+00
613	-3.6792531673234197e-01
614	8.1962650819664162e-01
615	1.5963005044480325e+00
616	-6.7066693430331847e-01
617	1.2066751910404649e-01
618	-4.0299180075665553e-01
619	9.3956054977120829e-01
620	7.7807569167487145e-01
621	1.0296618919957718e+00
622	7.8902152683074656e-01
623	-8.2341851984309888e-01
624	6.8261530561494421e-01
625	6.9085231362416044e-01
626	-2.7212248382723070e-01
627	-9.4326773516054629e-01
628	3.1524139005469465e-02
629	-9.7277969400062203e-01
630	1.7710767894848605e+00
631	8.0428023254698155e-01
632	1.3120576410144840e+00
633	1.6615910444695459e+00
634	1.7998176174237472e+00
635	-4.8080603567920899e-01
636	3.4394457905736964e-01
637	4.6316210481485465e-01
638	1.3856937975556098e+00
639	9.1702758423845632e-01
640	1.8970447438289622e+00
641	-5.3399085697438142e-01
642	-1.2133266177090474e-01
643	1.6466127748818193e+00
644	9.8083827690260250e-02
645	1.6982938464257371e+00
646	1.2429132779328680e+00
647	4.2741689338694222e-01
648	-1.8103863586720026e-01
649	1.8399214771762127e+00
650	-6.3302255823883358e-01
651	1.5970370558076707e+00
652	8.6958336917198409e-01
653	1.1559989685919132e+00
654	1.7736185359645722e+00
655	-4.4780132661005534e-01
656	-1.5314871918091022e-01
657	-4.9850394786265873e-01
658	-3.9106906177060186e-01
659	8.7837541982455880e-01
660	-4.7128364186328087e-01
661	-6.1999227228574094e-01
662	-3.1734434762845942e-01
663	1.8407739991512031e+00
664	-9.5840122921317872e-01
665	-5.1752673160169582e-01
666	-6.4003203652800611e-01
667	3.8554335124117500e-01
668	9.4563537321315838e-01
669	1.7456617610276028e+00
670	-6.9742906591735254e-01
671	8.4268011564513667e-01
672	-7.8832909734376200e-01
673	1.8123827231174250e-01
674	4.8929288912997215e-01
675	3.0975473034649870e-01
676	-1.2046788126252039e-01
677	-2.6779383433414328e-01
678	1.7371716251304243e+00
679	6.9849348287027979e-01
680	-4.2787235855491468e-01
681	-8.9585093450539321e-01
682	2.9553053867795054e-01
683	1.4417110106170696e+00
684	1.2601480354835037e+00
685	6.9149073245538650e-02
686	1.9939096854039975e+00
687	-8.9300068509439035e-01
688	5.7064512538288037e-01
689	-3.9715937776358778e-01
690	9.8537473612715232e-01
691	1.0993614849165834e+00
692	-1.7151650049328504e-02
693	1.6680303884986927e+00
694	9.4013548267080260e-01
695	2.4447122134476640e-02
696	-8.4949634449998679e-01
697	1.3001034461427965e+00
698	1.4099904733756516e+00
699	1.0961390287131718e+00
700	1.0457652057734155e+00
701	1.7125614074582987e+00
702	-6.1180857038675374e-02
703	1.2574361098266373e+00
704	-1.0620032022995907e-01
705	1.4281120320912977e+00
706	-4.3280916122384805e-01
707	7.7333179850752121e-01
708	-8.3968180363983003e-01
709	-6.9563753749040780e-01
710	-5.2817472001918353e-01
711	-2.6755416219474482e-01
712	-5.9148847059881704e-01
713	7.6735581865876723e-01
714	-8.2584315157767529e-01
715	1.6686595648846865e+00
716	1.8365048933012895e+00
717	-8.3193346757066133e-01
718	1.7756588797902961e+00
719	4.0715001728718647e-01
720	-2.2909284533424912e-01
721	7.6103361452046459e-01
722	-4.9348849919321403e-01
723	7.5375550601340624e-01
724	4.2906400162217384e-01
725	1.4466469848745720e+00
726	1.7782026281478824e+00
727	5.7956765712218727e-01
728	7.4675042962038418e-01
729	1.1881931001265502e+00
730	-3.2429331556162477e-01
731	-2.0748436460619990e-01
732	9.0075450618786457e-01
733	6.1452582739969985e-01
734	-9.5004825617654642e-01
735	1.7945541859579057e+00
736	4.2637858094013437e-02
737	-3.8285741740039425e-01
738	5.6788598306844262e-01
739	2.0295605445418308e-01
740	-7.8494953493817965e-02
741	1.0397112644462432e+00
742	9.3540189365642235e-01
743	3.3001657590736500e-01
744	-1.9293291829197323e-01
745	1.1095587420787472e+00
746	-1.3238606049326140e-03
747	-3.5642802638766735e-01
748	1.2776252745080861e+00
749	-2.2566498221162012e-01
750	1.0507219922965030e+00
751	-9.5146757222314726e-01
752	1.5353686337058283e+00
753	1.5572334931032890e+00
754	8.0228793379025909e-01
755	-3.5567366068981476e-02
756	1.0038804765808771e+00
757	5.8049056054115766e-01
758	1.5440002924501899e+00
759	-2.4936909379873851e-01
760	-2.3131634072927576e-01
761	-7.8029302450841898e-01
762	5.4314654159506137e-01
763	1.6694381668555724e+00
764	8.3423280428826452e-01
765	5.9309828541851539e-01
766	1.4639923514164952e+00
767	1.8768706623822777e+00
768	1.2102408680181211e+00
769	3.1878334484937598e-02
770	7.9826716836461031e-02
771	-8.6825408687268113e-01
772	-9.2841040246580286e-01
773	-9.8477139090410037e-01
774	4.6176248903468364e-01
775	-1.2134332075777632e-01
776	1.1247873511746467e+00
777	1.4604386284297517e+00
778	5.2222865425154019e-01
779	4.0241262428574842e-01
780	-7.6522635378186887e-01
781	-4.2704935484894069e-01
782	4.5094505206260127e-01
783	1.7701422799239599e+00
784	-8.6981586314263559e-01
785	-7.4676701414713964e-01
786	-2.6542508754200544e-01
787	1.1340646148352254e+00
788	8.3372354639401802e-01
789	-7.2142479648879942e-01
790	1.8846955210364866e+00
791	1.6024072070617259e+00
792	-5.0171781960023454e-01
793	4.2784206123456459e-01
794	1.2718453725203149e+00
795	1.3325149846880300e+00
796	-9.7905965474390411e-01
797	7.3583772253982627e-01
798	1.2093856456733243e+00
799	1.2311812132742168e+00
800	1.7677160570247641e+00
801	-7.1078763888719854e-01
802	1.3629271277985198e+00
803	1.8393056545589608e+00
804	-6.9555902979129880e-01
805	-1.7531038456378045e-01
806	-2.8203766619881510e-01
807	1.4292283213833481e+00
808	-7.1487175613402942e-01
809	1.2401909880527251e+00
810	-1.6835905572788756e-01
811	-4.8009810991589830e-01
812	1.8131416332037844e+00
813	1.2825859977316982e+00
814	-7.0995583138892249e-01
815	1.9433257700611493e+00
816	1.5358189835845582e+00
817	2.4619081069072513e-02
818	1.0773903834993908e+00
819	3.6954252858159231e-01
820	3.0319428597725651e-01
821	9.6208590313889353e-01
822	-2.8050265753665204e-02
823	8.0147646637702197e-01
824	-6.1007203702352575e-01
825	-7.5620489463033391e-01
826	1.3399144966806809e-01
827	-5.8913169176742985e-01
828	9.7963282930647599e-01
829	-6.5662290605559148e-01
830	1.6420495229037706e+00
831	7.4734888493425622e-01
832	-3.6741054354580616e-01
833	1.0049766493053069e+00
834	5.8665453949321744e-01
835	-6.2969573337104734e-02
836	1.8296662647415260e+00
837	1.3046168732944023e+00
838	-6.3374125195375708e-01
839	-8.8520549278948701e-01
840	5.4480785995014358e-01
841	1.9789969231835558e-01
842	-3.6530360270538531e-01
843	3.5794949175694457e-01
844	-5.1951431134693049e-01
845	-7.5259434094307576e-02
846	3.0127526042110997e-01
847	-9.8369532915935642e-01
848	9.4935964837174858e-01
849	-6.2133435607949927e-01
850	3.8584720081921997e-01
851	-7.4744606704797878e-01
852	1.3407515470593943e+00
853	1.3577969350655552e+00
854	1.0540303993290432e+00
855	1.7306795114328528e+00
856	1.6015920418322045e+00
857	-8.1197815239987259e-01
858	-8.5845218173156135e-01
859	5.8122486974169751e-01
860	-4.6860105845546407e-01
861	1.7835973411722099e+00
862	-6.7142624672103035e-01
863	1.6398839799873000e-01
864	7.8857398908053256e-01
865	9.1522829277218687e-01
866	1.1010188260586089e+00
867	6.1824025382205861e-01
868	2.1984516466960535e-01
869	1.4672775741048518e+00
870	7.3303476103257115e-01
871	1.7646530246197489e+00
872	-3.3482273497377646e-01
873	1.3677311597241699e+00
874	1.2260251497971009e-01
875	1.4566295507627691e-01
876	-7.0752827576712152e-01
877	1.4238777767978044e+00
878	1.6196762591692027e-01
879	1.2418313726046266e+00
880	1.8025434207183046e+00
881	1.5478148267361407e+00
882	1.4943853055566483e+00
883	1.1432949663807150e+00
884	9.0561176180169500e-01
885	5.4841570348870761e-01
886	8.7397447641658310e-01
887	5.0720380223691652e-01
888	7.3643755108883502e-01
889	1.0155222960820058e+00
890	-9.1157132941837027e-01
891	1.2678364940303544e+00
892	7.9911963585723189e-01
893	-5.8299757613940040e-01
894	-5.6817510936789928e-01
895	-4.1230637506223600e-01
896	1.3322307180297708e+00
897	1.5328437166907096e+00
898	1.2059338787598226e+00
899	-4.4792411869760795e-01
900	1.0001212893985776e+00
901	-6.1031361604589440e-02
902	-6.8327109407785880e-01
903	1.6652985558217845e+00
904	-6.9330020327740360e-01
905	4.3933142090185129e-01
906	-1.8903849049892218e-01
907	-4.0082847764754126e-01
908	-1.3679080369732843e-01
909	9.7292913541799830e-01
910	1.8410028949570858e+00
911	-3.3424738437600787e-01
912	5.2074396215413898e-01
913	1.3353882005137332e+00
914	1.8090475834016906e+00
915	-5.7364427744114965e-01
916	-1.1619609739454262e-01
917	6.8302205842129027e-01
918	9.3355952479576665e-01
919	1.6202414550912763e+00
920	-3.0145564689368731e-01
921	1.0219881953773964e+00
922	8.8807794772464677e-01
923	1.4976639903605284e+00
924	1.4389906192379960e+00
925	1.3199028383567479e+00
926	-9.1464238609869142e-01
927	7.7122133587078245e-01
928	8.5274655504745711e-01
929	1.2912914926611316e+00
930	1.3232972185701581e+00
931	-1.4713215695094872e-01
932	-7.6973987034044222e-01
933	1.6400261244922998e+00
934	-4.8183360252614760e-01
935	-4.6304007222086185e-01
936	7.9357543997167213e-02
937	3.2912790697493044e-01
938	1.3613145013159667e-01
939	9.4256674169682286e-01
940	-6.9794295760707126e-01
941	-2.2865656308301396e-02
942	1.6083193573208154e+00
943	8.2280100454706773e-01
944	-6.8747745719155184e-01
945	1.4173669393255222e+00
946	1.2491567271059179e+00
947	1.9632644681088940e-01
948	1.0038899774681287e-01
949	1.8271625050470064e-01
950	-1.8343209949481887e-01
951	7.9893335085312511e-01
952	-7.9529555551488684e-01
953	1.7046458482298279e+00
954	2.9659733981666925e-01
955	1.6436950637231096e+00
956	1.0245486851895920e+00
957	3.8195495371797827e-01
958	4.1491639959389159e-01
959	-1.2270476115993434e-01
960	-3.2675355501787440e-01
961	-2.6178638323293368e-01
962	7.3016308328610036e-01
963	-9.6493423961332647e-02
964	-6.2176026013761776e-01
965	1.2483294807599528e+00
966	4.4046650381780506e-01
967	4.5759728385954945e-01
968	-4.2254261226511680e-01
969	1.5765979539494017e+00
970	-5.9983597584061132e-01
971	-1.2048556987218828e-01
972	-4.4626770375588332e-01
973	-9.9151661851979633e-01
974	1.7023154346748797e+00
975	-1.3374515955045130e-01
